Üretici,ÜreticiKodu,Açıklama,ÇalışmaSıcaklığı,Ref_SicaklıkDeğeri,Ref_SicaklıkDirençDeğeri,Ref_HataPayı,B_HataPayı,B0_50,B25_50,B25_75,B25_85,B25_100,Pdf
Amphenol Advanced Sensors,RL2006-2753-120-D1,THERMISTOR NTC 50OHM 4356K DISC,-50°C ~ 150°C,25,50,±10%,-,,,,4356K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=71
Amphenol Advanced Sensors,RL1006-27.7K-122-D1,THERMISTOR NTC 50KOHM DISC,-50°C ~ 150°C,25,50k,±10%,-,,,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=68
Amphenol Advanced Sensors,RL2004-21.6K-138-D1,THERMISTOR NTC 40KOHM 4561K DISC,-50°C ~ 150°C,25,40k,±10%,-,,,,4561K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=71
Amphenol Advanced Sensors,RL4005-2670-140-D1,THERMISTOR NTC 5KOHM 4615K DISC,-50°C ~ 150°C,25,5k,±10%,-,,,,4615K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=74
TDK Electronics Inc.,B57540G1103G000,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 200°C,25,10k,±2%,±1%,,,,3478K,3492K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1540.pdf
TDK Electronics Inc.,B57540G1103G005,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 200°C,25,10k,±2%,±1%,,,,3478K,3492K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1540.pdf
TDK Electronics Inc.,B57540G1104G000,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 200°C,25,100k,±2.18%,±1%,,,,4072K,4092K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1540.pdf
TDK Electronics Inc.,B57540G1303G000,THERMISTOR NTC 30KOHM 3973K BEAD,-55°C ~ 200°C,25,30k,±2%,±1%,,,,3973K,3988K,https://en.tdk.eu/inf/50/db/ntc_13/NTC_Glass_enc_Sensors_G540_G1540.pdf
TDK Electronics Inc.,B57560G1103G005,THERMISTOR NTC 10KOHM 3612K BEAD,-55°C ~ 200°C,25,10k,±2%,±1%,,,,3612K,3625K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1560.pdf
TDK Electronics Inc.,B57540G1203G000,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 200°C,25,100k,±2%,±1%,,,,4072K,4092K,
TDK Electronics Inc.,B57540G1503G005,THERMISTOR NTC 50KOHM 3973K BEAD,-55°C ~ 300°C,25,50k,±2%,±1%,,,,3973K,3988K,//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/B57540G1_Rev2013.pdf
TDK Electronics Inc.,B57550G1203G000,THERMISTOR NTC 20KOHM 3992K BEAD,-55°C ~ 300°C,25,20k,±2%,±1%,,,,3992K,4006K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1550.pdf
TDK Electronics Inc.,B57550G1303F005,THERMISTOR NTC 30KOHM 3992K BEAD,-55°C ~ 300°C,25,30k,±1%,±1%,,,,3992K,4006K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57550G1_Rev_Jan2016.pdf
Littelfuse Inc.,TC222J2K,THERM NTC 2.252KOHM 3892K BEAD,150°C,25,2.252k,±10%,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_epoxy_coated_thermistors_miniature_tc_datasheet.pdf.pdf
TDK Electronics Inc.,B57540G0502H000,THERMISTOR NTC 5KOHM 3480K BEAD,-55°C ~ 200°C,25,5k,±3%,-,,3480K,,3450K,3497K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57540__G540__G1540.pdf
TDK Electronics Inc.,B57540G0503H000,THERMISTOR NTC 50KOHM 3970K BEAD,-55°C ~ 200°C,25,50k,±3%,-,,,,3970K,4006K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57540__G540__G1540.pdf
Amphenol Advanced Sensors,NKA501C2R1C,THERMISTOR NTC 500OHM 3540K BEAD,-40°C ~ 170°C,25,500,±1%,±1%,,,,3540K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA501C2AR1C,THERMISTOR NTC 500OHM 3627K BEAD,-40°C ~ 170°C,25,500,±1%,±1%,,,,3627K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA501C7R1C,THERMISTOR NTC 500OHM 3977K BEAD,-40°C ~ 170°C,25,500,±1%,±1%,,,,3977K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA102C2R1C,THERMISTOR NTC 1KOHM 3540K BEAD,-40°C ~ 170°C,25,1k,±1%,±1%,,,,3540K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA102C2AR1C,THERMISTOR NTC 1KOHM 3627K BEAD,-40°C ~ 170°C,25,1k,±1%,±1%,,,,3627K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA102C7R1C,THERMISTOR NTC 500OHM 3977K BEAD,-40°C ~ 170°C,25,500,±1%,±1%,,,,3977K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA202C2AR1C,THERMISTOR NTC 2KOHM 3627K BEAD,-40°C ~ 170°C,25,2k,±1%,±1%,,,,3627K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA202C7R1C,THERMISTOR NTC 2KOHM 3977K BEAD,-40°C ~ 170°C,25,2k,±1%,±1%,,,,3977K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA272C1R1C,THERM NTC 2.7KOHM 3977K BEAD,-40°C ~ 190°C,25,2.7k,±1%,±0.75%,,,,3977K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA502C4AR1C,THERMISTOR NTC 5KOHM 3435K BEAD,-40°C ~ 170°C,25,5k,±1%,±1%,,,,3435K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA103C4AR1C,THERMISTOR NTC 10KOHM 3435K BEAD,-40°C ~ 170°C,25,10k,±1%,±1%,,,,3435K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA103C5R1C,THERMISTOR NTC 10KOHM 3740K BEAD,-40°C ~ 170°C,25,10k,±1%,±1%,,,,3740K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA123C5R1C,THERMISTOR NTC 12KOHM 3740K BEAD,-40°C ~ 170°C,25,12k,±1%,±1%,,,,3740K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA303C8R1C,THERMISTOR NTC 30KOHM 3977K BEAD,-40°C ~ 170°C,25,30k,±1%,±1%,,,,3977K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Amphenol Advanced Sensors,NKA503C8R1C,THERMISTOR NTC 50KOHM 3977K BEAD,-40°C ~ 170°C,25,50k,±1%,±1%,,,,3977K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=314
Littelfuse Inc.,LC104R2K,THERM NTC 100KOHM 4140K BEAD,-55°C ~ 150°C,25,100k,±10%,-,4140K,,,,,https://www.littelfuse.com/~/media/electronics/rt_tables/leaded_thermistors/littelfuse_leaded_thermistors_epoxy_coated_thermistors_lc104r2k_rt_table.xlsx.xlsx
Littelfuse Inc.,KX104R2,THERM NTC 100KOHM 4140K BEAD,120°C,25,100k,±1°C,-,4140K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kx_datasheet.pdf.pdf
Littelfuse Inc.,KX203J2,THERMISTOR NTC 20KOHM 3892K BEAD,120°C,25,20k,±1°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kx_datasheet.pdf.pdf
Littelfuse Inc.,KX302J2,THERMISTOR NTC 3KOHM 3892K BEAD,120°C,25,3k,±1°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kx_datasheet.pdf.pdf
Littelfuse Inc.,KX503J2,THERMISTOR NTC 50KOHM 3892K BEAD,120°C,25,50k,±1°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kx_datasheet.pdf.pdf
Littelfuse Inc.,KX503R2,THERMISTOR NTC 50KOHM 4140K BEAD,120°C,25,50k,±1°C,-,4140K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kx_datasheet.pdf.pdf
Littelfuse Inc.,KX602J2,THERMISTOR NTC 6KOHM 3892K BEAD,120°C,25,6k,±1°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kx_datasheet.pdf.pdf
Amphenol Advanced Sensors,C100F103K,THERMISTOR NTC 10KOHM 3969K BEAD,-80°C ~ 150°C,25,10k,±10%,-,,,,3969K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=103
Amphenol Advanced Sensors,C100H303K,THERMISTOR NTC 30KOHM 3936K BEAD,-80°C ~ 150°C,25,30k,±10%,-,,,,3936K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=103
Littelfuse Inc.,KW104R2,THERM NTC 100KOHM 4140K BEAD,120°C,25,100k,±0.5°C,-,4140K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kw_datasheet.pdf.pdf
Littelfuse Inc.,KW303J2,THERMISTOR NTC 30KOHM 3892K BEAD,120°C,25,30k,±0.5°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kw_datasheet.pdf.pdf
Littelfuse Inc.,KW503J2,THERMISTOR NTC 50KOHM 3892K BEAD,120°C,25,50k,±0.5°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kw_datasheet.pdf.pdf
Littelfuse Inc.,KW503R2,THERMISTOR NTC 50KOHM 4140K BEAD,120°C,25,50k,±0.5°C,-,4140K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kw_datasheet.pdf.pdf
Littelfuse Inc.,KW602J2,THERMISTOR NTC 6KOHM 3892K BEAD,120°C,25,6k,±0.5°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kw_datasheet.pdf.pdf
Littelfuse Inc.,KX102J2,THERMISTOR NTC 1KOHM 3892K BEAD,120°C,25,1k,±1°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kx_datasheet.pdf.pdf
TDK Electronics Inc.,B57541G1303H5,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 250°C,25,10k,±3%,±1%,,,,3478K,3492K,https://en.tdk.eu/inf/50/db/ntc_13/NTC_Glass_enc_Sensors_G541_G1541_coated.pdf
TDK Electronics Inc.,B57550G0502H002,THERMISTOR NTC 5KOHM 3480K BEAD,-55°C ~ 200°C,25,5k,±3%,-,,,,3480K,3497K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57550__G550.pdf
TDK Electronics Inc.,B57560G145H2,THERM NTC 1.4MOHM 4557K BEAD,-55°C ~ 200°C,25,1.4M,±3%,-,,,,4557K,4581K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57560__G560__G1560.pdf
TDK Electronics Inc.,B57964S0103H000,THERMISTOR NTC 10KOHM 3988K BEAD,-55°C ~ 250°C,25,10k,±3%,±1%,,,,,3988K,
TDK Electronics Inc.,B57964S0202H000,THERMISTOR NTC 2KOHM 3560K BEAD,-55°C ~ 250°C,25,2k,±3%,±1%,,,,,3560K,https://www.epcos.co.jp/inf/50/db/ntc_13/NTC_Leaded_disks_S964.pdf
TDK Electronics Inc.,B57964S0282H000,THERM NTC 2.8KOHM 3988K BEAD,-55°C ~ 250°C,25,2.8k,±3%,±1%,,,,,3988K,https://www.epcos.co.jp/inf/50/db/ntc_13/NTC_Leaded_disks_S964.pdf
TDK Electronics Inc.,B57964S0502H000,THERMISTOR NTC 5KOHM 3988K BEAD,-55°C ~ 250°C,25,5k,±3%,±1%,,,,,3988K,https://www.epcos.co.jp/inf/50/db/ntc_13/NTC_Leaded_disks_S964.pdf
TDK Electronics Inc.,B57540G234F,THERM NTC 230KOHM 4240K BEAD,-55°C ~ 200°C,25,230k,±1%,-,,,,4240K,4264K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57540__G540__G1540.pdf
TDK Electronics Inc.,B57550G0202F000,THERMISTOR NTC 2KOHM 3420K BEAD,-55°C ~ 200°C,25,2k,±1%,-,,,,3420K,3436K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57550__G550.pdf
TDK Corporation,NTCDS3SG104GC4NB,THERM NTC 100KOHM 3850K DO35,-40°C ~ 250°C,25,100k,±2%,±2%,,,,3850K,,https://product.tdk.com/info/en/catalog/datasheets/sensor_ntc-thermistor_element_en.pdf?ref_disty=digikey
TDK Electronics Inc.,B57540G1203F000,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 200°C,25,100k,±1%,±1%,,,,4072K,4092K,
TDK Electronics Inc.,B57540G1503F005,THERMISTOR NTC 50KOHM 3973K BEAD,-55°C ~ 300°C,25,50k,±1%,±1%,,,,3973K,3988K,//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/B57540G1_Rev2013.pdf
TDK Electronics Inc.,B57550G1203F000,THERMISTOR NTC 20KOHM 3992K BEAD,-55°C ~ 300°C,25,20k,±1%,±1%,,,,3992K,4006K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57550G1_Rev_Jan2016.pdf
Amphenol Advanced Sensors,C100F502J,THERMISTOR NTC 5KOHM BEAD,-80°C ~ 150°C,25,5k,±5%,-,,,,,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=103
Amphenol Advanced Sensors,C100H303J,THERMISTOR NTC 30KOHM 3936K BEAD,-80°C ~ 150°C,25,30k,±5%,-,,,,3936K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=103
Amphenol Advanced Sensors,C100G104J,THERM NTC 100KOHM 4252K BEAD,-80°C ~ 150°C,25,100k,±5%,-,,,,4252K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=103
TDK Electronics Inc.,B57560G0203F000,THERMISTOR NTC 20KOHM 3992K BEAD,-55°C ~ 200°C,25,20k,±1%,-,,,,3992K,4006K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57560__G560__G1560.pdf
TDK Electronics Inc.,B57551G0202G000,THERMISTOR NTC 2KOHM 3420K BEAD,-55°C ~ 200°C,25,2k,±2%,±1%,,,,3420K,3436K,
TDK Electronics Inc.,B57560G0203H002,THERMISTOR NTC 20KOHM 3992K BEAD,-55°C ~ 200°C,25,20k,±3%,-,,,,3992K,4006K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57560__G560__G1560.pdf
TDK Electronics Inc.,B57551G1303G005,THERMISTOR NTC 30KOHM 3973K BEAD,-55°C ~ 200°C,25,30k,±2%,±1%,,,,3973K,3988K,
TDK Electronics Inc.,B57551G1103G000,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 200°C,25,10k,±2%,±1%,,,,3478K,3492K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1551_coated.pdf
TDK Electronics Inc.,B57551G1104G000,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 200°C,25,100k,±2%,±1%,,,,4072K,4092K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1551_coated.pdf
TDK Electronics Inc.,B57551G1103G005,THERMISTOR NTC 10KOHM 3612K BEAD,-55°C ~ 200°C,25,10k,±2%,±1%,,,,3612K,3625K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1551_coated.pdf
TDK Electronics Inc.,B57561G0502G000,THERMISTOR NTC G561 / 5 K / G 2%,,25,,,,,,,,,
TDK Electronics Inc.,B57561G1104G000,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 260°C,25,100k,±2%,±1%,,,,4072K,4092K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1561_coated.pdf
TDK Electronics Inc.,B57561G1303G005,THERMISTOR NTC 30KOHM 3940K BEAD,-55°C ~ 260°C,25,30k,±2%,±2%,,,,3940K,3988K,
TDK Electronics Inc.,B57565G1103G000,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 260°C,25,10k,±2%,±1%,,,,3478K,3492K,https://en.tdk.eu/inf/50/db/ntc_13/NTC_Glass_enc_sensors_G1565_coated.pdf
Amphenol Advanced Sensors,RL1006-475-85-D1,THERMISTOR NTC 800OHM 3772K DISC,-50°C ~ 150°C,25,800,±10%,-,,,,3772K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=68
Ametherm,ACC002,THERMISTOR NTC 3KOHM 3934K BEAD,0°C ~ 70°C,25,3k,±0.88%,±1%,3892K,3934K,3960K,3988K,3999K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACC-002_Dwg.pdf
Ametherm,ACC012,THERMISTOR NTC 3KOHM 3934K BEAD,0°C ~ 70°C,25,3k,±2.2%,±1%,3892K,3934K,3960K,3988K,3999K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACC-012_Dwg.pdf
Ametherm,ACC022,THERMISTOR NTC 3KOHM 3934K BEAD,0°C ~ 70°C,25,3k,±4.4%,±1%,3892K,3934K,3960K,3988K,3999K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACC-022_Dwg.pdf
Ametherm,ACC023,THERMISTOR NTC 5KOHM 3934K BEAD,0°C ~ 70°C,25,5k,±4.4%,±1%,3892K,3934K,3960K,3988K,3999K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACC-023_Dwg.pdf
Ametherm,ACW005,THERMISTOR NTC 30KOHM 4201K BEAD,0°C ~ 70°C,25,30k,±0.94%,±1%,4143K,4201K,4246K,4263K,4280K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACW-005_Dwg.pdf
Ametherm,ACW015,THERMISTOR NTC 30KOHM 4201K BEAD,0°C ~ 70°C,25,30k,±2.34%,±1%,4143K,4201K,4246K,4263K,4286K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACW-015_Dwg.pdf
Ametherm,ACW025,THERMISTOR NTC 30KOHM 4201K BEAD,0°C ~ 70°C,25,30k,±4.67%,±1%,4143K,4201K,4246K,4263K,4286K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACW-025_Dwg.pdf
Ametherm,ACW026,THERMISTOR NTC 50KOHM 4201K BEAD,0°C ~ 70°C,25,50k,±4.67%,±1%,4143K,4201K,4246K,4263K,4286K,//media.digikey.com/pdf/Data%20Sheets/Ametherm%20PDFs/ACW-026_Dwg.pdf
Vishay Dale,01M2251SFC3,THERMISTOR NTC 2.25KOHM BEAD,0°C ~ 70°C,25,2.25k,±1%,-,,,,,,http://www.vishay.com/docs/33003/tmc.pdf
TDK Electronics Inc.,B57541G1303G5,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 250°C,25,10k,±2%,±1%,,,,3478K,3492K,https://en.tdk.eu/inf/50/db/ntc_13/NTC_Glass_enc_Sensors_G541_G1541_coated.pdf
Littelfuse Inc.,KW102J2,THERMISTOR NTC 1KOHM 3892K BEAD,120°C,25,1k,±0.5°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_precision_kw_datasheet.pdf.pdf
TDK Electronics Inc.,B57561G1103H005,THERMISTOR NTC 10KOHM 3612K BEAD,-55°C ~ 260°C,25,10k,±3%,±1%,,,,3612K,3625K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1561_coated.pdf
TDK Electronics Inc.,B57561G1103H000,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 260°C,25,10k,±3%,±1%,,,,3478K,3492K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1561_coated.pdf
Cantherm,CWF1B104G3950,THERM NTC 100KOHM 3950K BEAD,-55°C ~ 125°C,25,100k,±2%,±2%,,3950K,,,,https://www.cantherm.com/wp-content/uploads/2017/05/CWF_11x17_OCT_2014_1.pdf
Amphenol Advanced Sensors,RL1004-104.7K-155-D1,THERM NTC 200KOHM 4793K DISC,-50°C ~ 150°C,25,200k,±10%,-,,,,4793K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=68
Amphenol Advanced Sensors,RL1006-11K-120-D1,THERMISTOR NTC 20KOHM 4356K DISC,-50°C ~ 150°C,25,20k,±10%,-,,,,4356K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=68
Amphenol Advanced Sensors,RL1004-81.1K-138-D1,THERM NTC 150KOHM 4561K DISC,-50°C ~ 150°C,25,150k,±10%,-,,,,4561K,,https://www.amphenol-sensors.com/index.php?option=com_edocman&amp;task=document.download&amp;id=68
TDK Electronics Inc.,B57560G145G2,THERM NTC 1.4MOHM 4557K BEAD,-55°C ~ 200°C,25,1.4M,±2%,-,,,,4557K,4581K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57560__G560__G1560.pdf
TDK Electronics Inc.,B57964S0502F000,THERMISTOR NTC 5KOHM 3988K BEAD,-55°C ~ 250°C,25,5k,±1%,±1%,,,,,3988K,https://www.epcos.co.jp/inf/50/db/ntc_13/NTC_Leaded_disks_S964.pdf
TDK Electronics Inc.,B57561G0202H000,THERMISTOR NTC 2KOHM 3405K BEAD,-55°C ~ 200°C,25,2k,±3%,±1%,,,,3405K,3420K,https://en.tdk.eu/inf/50/db/ntc_13/NTC_Glass_enc_sensors_G1561_coated.pdf
TDK Electronics Inc.,B57560G0503F000,THERMISTOR NTC 50KOHM 3992K BEAD,-55°C ~ 200°C,25,50k,±1%,±1%,,,,3992K,4006K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57560__G560__G1560.pdf
TDK Electronics Inc.,B57560G0202F000,THERMISTOR NTC 2KOHM 3420K BEAD,-55°C ~ 200°C,25,2k,±1%,-,,,,3420K,3436K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57560__G560__G1560.pdf
TDK Electronics Inc.,B57541G0502H000,THERMISTOR NTC 5KOHM BEAD,-55°C ~ 200°C,25,5k,±3%,±1%,,,,,,https://en.tdk.eu/inf/50/db/ntc_13/NTC_Glass_enc_Sensors_G541_G1541_coated.pdf
TDK Electronics Inc.,B57541G1103H000,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 250°C,25,10k,±3%,±1%,,,,3478K,3492K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1541_coated.pdf
TDK Electronics Inc.,B57541G1104H000,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 250°C,25,100k,±3%,±1%,,,,4072K,4092K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1541_coated.pdf
TDK Electronics Inc.,B57541G1103H005,THERMISTOR NTC 10KOHM 3612K BEAD,-55°C ~ 250°C,25,10k,±3%,±1%,,,,3612K,3625K,https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Glass_enc_sensors_G1541_coated.pdf
TDK Electronics Inc.,B57541G1503H005,THERMISTOR NTC 10KOHM 3612K BEAD,-55°C ~ 250°C,25,10k,±3%,±1%,,,,3612K,3625K,https://en.tdk.eu/inf/50/db/ntc_13/NTC_Glass_enc_Sensors_G541_G1541_coated.pdf
TDK Electronics Inc.,B57551G0502H000,THERMISTOR NTC 5KOHM 3480K BEAD,-55°C ~ 260°C,25,5k,±3%,±1%,,,,3480K,3497K,
TDK Electronics Inc.,B57540G0502J002,THERMISTOR NTC 5KOHM 3480K BEAD,-55°C ~ 200°C,25,5k,±5%,±5%,,,,3480K,3497K,//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57540.pdf
Vishay BC Components,NTCALUG01T103G201,THERM NTC 10KOHM 3984K RING LUG,-40°C ~ 150°C,25,10k,±2%,±0.5%,,,,3984K,,http://www.vishay.com/docs/29164/ntcalug01t.pdf
Littelfuse Inc.,KT502J2,THERMISTOR NTC 5KOHM 3892K BEAD,120°C,25,5k,±0.2°C,-,3892K,,,,,https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_interchangeable_thermistors_standard_precision_kt_datasheet.pdf.pdf
AVX Corporation,NV06P00472J--,THERM NTC 4.7KOHM 4220K DISC,-55°C ~ 150°C,25,4.7k,±5%,±2%,,,,4220K,,http://datasheets.avx.com/NTC_DiscThermistors.pdf
TDK Electronics Inc.,B57540G0203F000,THERMISTOR NTC 20KOHM 3970K BEAD,-55°C ~ 200°C,25,20k,±1%,-,,,,3970K,4006K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57540__G540__G1540.pdf
TDK Electronics Inc.,B57540G1103F002,THERMISTOR NTC 10KOHM 3478K BEAD,-55°C ~ 200°C,25,10k,±1%,±1%,,,,3478K,3492K,
TDK Electronics Inc.,B57540G1104F002,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 200°C,25,100k,±1%,±1%,,,,4072K,4092K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57540__G540__G1540.pdf
TDK Electronics Inc.,B57540G1104G002,THERM NTC 100KOHM 4072K BEAD,-55°C ~ 200°C,25,100k,±2.18%,±1%,,,,4072K,4092K,https://en.tdk.eu/inf/50/db/ntc_09/Glass_enc_Sensors__B57540__G540__G1540.pdf
